Nav Price (SGD),Changes (SGD),Changes (%),NAV Date
9.3412,-0.0971,-1.03%,25 Mar 2021
9.4383,-0.0747,-0.79%,24 Mar 2021
9.513,0.0268,0.28%,23 Mar 2021
9.4862,0.0365,0.39%,22 Mar 2021
9.4497,0.0905,0.97%,19 Mar 2021
9.3592,-0.2109,-2.20%,18 Mar 2021
9.5701,-0.0214,-0.22%,16 Mar 2021
9.5915,0.0041,0.04%,15 Mar 2021
9.5874,-0.0098,-0.10%,12 Mar 2021
9.5972,0.0262,0.27%,10 Mar 2021
9.571,0.0034,0.04%,09 Mar 2021
9.5676,0.0122,0.13%,08 Mar 2021
9.5554,0.0117,0.12%,05 Mar 2021
9.5437,-0.0211,-0.22%,04 Mar 2021
9.5648,0.1368,1.45%,03 Mar 2021
9.428,0.1215,1.31%,02 Mar 2021
9.3065,0.1252,1.36%,01 Mar 2021
9.1813,-0.2888,-3.05%,26 Feb 2021
9.4701,0.0399,0.42%,25 Feb 2021
9.4302,0.1314,1.41%,24 Feb 2021
9.2988,0.0203,0.22%,23 Feb 2021
9.2785,-0.1785,-1.89%,22 Feb 2021
9.457,-0.1087,-1.14%,19 Feb 2021
9.5657,-0.0343,-0.36%,18 Feb 2021
9.6,-0.0164,-0.17%,17 Feb 2021
9.6164,-0.0669,-0.69%,16 Feb 2021
9.6833,0.1363,1.43%,15 Feb 2021
9.547,0.0045,0.05%,11 Feb 2021
9.5425,-0.0111,-0.12%,10 Feb 2021
9.5536,-0.0900,-0.93%,09 Feb 2021
9.6436,0.1309,1.38%,08 Feb 2021
9.5127,-0.0478,-0.50%,05 Feb 2021
9.5605,0.1041,1.10%,04 Feb 2021
9.4564,0.0628,0.67%,03 Feb 2021
9.3936,0.1515,1.64%,02 Feb 2021
9.2421,0.2839,3.17%,01 Feb 2021
8.9582,-0.0224,-0.25%,29 Jan 2021
8.9806,-0.0609,-0.67%,28 Jan 2021
9.0415,-0.1011,-1.11%,27 Jan 2021
9.1426,-0.0136,-0.15%,25 Jan 2021
9.1562,-0.0294,-0.32%,22 Jan 2021
9.1856,-0.0116,-0.13%,21 Jan 2021
9.1972,0.0071,0.08%,20 Jan 2021
9.1901,0.1366,1.51%,19 Jan 2021
9.0535,-0.1472,-1.60%,18 Jan 2021
9.2007,-0.0454,-0.49%,15 Jan 2021
9.2461,0.0571,0.62%,14 Jan 2021
9.189,0.0195,0.21%,13 Jan 2021
9.1695,0.0559,0.61%,12 Jan 2021
9.1136,0.0817,0.90%,11 Jan 2021
9.0319,0.0831,0.93%,08 Jan 2021
8.9488,0.0351,0.39%,07 Jan 2021
8.9137,0.0663,0.75%,06 Jan 2021
8.8474,-0.0264,-0.30%,05 Jan 2021
8.8738,0.0919,1.05%,04 Jan 2021
8.7819,-0.0260,-0.30%,31 Dec 2020
8.8079,0.0806,0.92%,30 Dec 2020
8.7273,0.0080,0.09%,29 Dec 2020
8.7193,0.0858,0.99%,28 Dec 2020
8.6335,0.0363,0.42%,24 Dec 2020
8.5972,0.0894,1.05%,23 Dec 2020
8.5078,0.1592,1.91%,22 Dec 2020
8.3486,-0.2557,-2.97%,21 Dec 2020
8.6043,-0.0096,-0.11%,18 Dec 2020
8.6139,-0.0327,-0.38%,17 Dec 2020
8.6466,0.0364,0.42%,16 Dec 2020
8.6102,-0.0232,-0.27%,15 Dec 2020
8.6334,0.0150,0.17%,14 Dec 2020
8.6184,0.0119,0.14%,11 Dec 2020
8.6065,-0.0243,-0.28%,10 Dec 2020
8.6308,0.0273,0.32%,09 Dec 2020
8.6035,0.0371,0.43%,08 Dec 2020
8.5664,0.0421,0.49%,07 Dec 2020
8.5243,0.0697,0.82%,04 Dec 2020
8.4546,-0.0312,-0.37%,03 Dec 2020
8.4858,-0.0185,-0.22%,02 Dec 2020
8.5043,0.1275,1.52%,01 Dec 2020
8.3768,0.0449,0.54%,27 Nov 2020
8.3319,0.0742,0.90%,26 Nov 2020
8.2577,-0.1362,-1.62%,25 Nov 2020
8.3939,0.0571,0.68%,24 Nov 2020
8.3368,0.0531,0.64%,23 Nov 2020
8.2837,0.1103,1.35%,20 Nov 2020
8.1734,-0.0379,-0.46%,19 Nov 2020
8.2113,0.0330,0.40%,18 Nov 2020
8.1783,0.1166,1.45%,17 Nov 2020
8.0617,0.0024,0.03%,13 Nov 2020
8.0593,-0.0243,-0.30%,12 Nov 2020
8.0836,0.0764,0.95%,11 Nov 2020
8.0072,-0.0102,-0.13%,10 Nov 2020
8.0174,0.1196,1.51%,09 Nov 2020
7.8978,-0.0146,-0.18%,06 Nov 2020
7.9124,0.0833,1.06%,05 Nov 2020
7.8291,-0.0218,-0.28%,04 Nov 2020
7.8509,0.0286,0.37%,03 Nov 2020
7.8223,0.0609,0.78%,02 Nov 2020
7.7614,-0.0606,-0.77%,30 Oct 2020
7.822,-0.0340,-0.43%,29 Oct 2020
7.856,-0.0477,-0.60%,28 Oct 2020
7.9037,0.1657,2.14%,27 Oct 2020
7.738,-0.1331,-1.69%,26 Oct 2020
7.8711,0.0256,0.33%,23 Oct 2020
7.8455,0.0427,0.55%,22 Oct 2020
7.8028,0.0034,0.04%,21 Oct 2020
7.7994,0.0552,0.71%,20 Oct 2020
7.7442,0.0212,0.27%,19 Oct 2020
7.723,0.1083,1.42%,16 Oct 2020
7.6147,-0.1348,-1.74%,15 Oct 2020
7.7495,0.0027,0.03%,14 Oct 2020
7.7468,0.0300,0.39%,13 Oct 2020
7.7168,-0.0590,-0.76%,12 Oct 2020
7.7758,-0.0098,-0.13%,09 Oct 2020
7.7856,0.0403,0.52%,08 Oct 2020
7.7453,0.0339,0.44%,07 Oct 2020
7.7114,0.0248,0.32%,06 Oct 2020
7.6866,-0.0184,-0.24%,05 Oct 2020
7.705,0.1228,1.62%,01 Oct 2020
7.5822,-0.0091,-0.12%,30 Sep 2020
7.5913,-0.0833,-1.09%,29 Sep 2020
7.6746,0.1049,1.39%,28 Sep 2020
7.5697,0.1619,2.19%,25 Sep 2020
7.4078,-0.1709,-2.26%,24 Sep 2020
7.5787,0.0283,0.37%,23 Sep 2020
7.5504,0.0382,0.51%,22 Sep 2020
7.5122,-0.1775,-2.31%,21 Sep 2020
7.6897,-0.0230,-0.30%,18 Sep 2020
7.7127,-0.0283,-0.37%,17 Sep 2020
7.741,-0.0238,-0.31%,16 Sep 2020
7.7648,0.0660,0.86%,15 Sep 2020
7.6988,0.0957,1.26%,14 Sep 2020
7.6031,-0.0008,-0.01%,11 Sep 2020
7.6039,0.0717,0.95%,10 Sep 2020
7.5322,-0.0009,-0.01%,09 Sep 2020
7.5331,-0.0836,-1.10%,08 Sep 2020
7.6167,-0.0697,-0.91%,07 Sep 2020
7.6864,-0.0584,-0.75%,04 Sep 2020
7.7448,-0.0298,-0.38%,03 Sep 2020
7.7746,0.0716,0.93%,02 Sep 2020
7.703,0.1107,1.46%,01 Sep 2020
7.5923,-0.2613,-3.33%,31 Aug 2020
7.8536,0.0234,0.30%,28 Aug 2020
7.8302,0.0569,0.73%,27 Aug 2020
7.7733,0.0310,0.40%,26 Aug 2020
7.7423,-0.0205,-0.26%,25 Aug 2020
7.7628,0.0762,0.99%,24 Aug 2020
7.6866,0.1081,1.43%,21 Aug 2020
7.5785,-0.0097,-0.13%,20 Aug 2020
7.5882,0.0011,0.01%,19 Aug 2020
7.5871,0.0925,1.23%,18 Aug 2020
7.4946,0.0465,0.62%,17 Aug 2020
7.4481,-0.0552,-0.74%,14 Aug 2020
7.5033,0.0192,0.26%,13 Aug 2020
7.4841,-0.0155,-0.21%,12 Aug 2020
7.4996,0.0940,1.27%,11 Aug 2020
7.4056,0.0565,0.77%,07 Aug 2020
7.3491,0.0406,0.56%,06 Aug 2020
7.3085,-0.0067,-0.09%,05 Aug 2020
7.3152,0.1175,1.63%,04 Aug 2020
7.1977,-0.1091,-1.49%,03 Aug 2020
7.3068,-0.0108,-0.15%,30 Jul 2020
7.3176,0.0151,0.21%,29 Jul 2020
7.3025,0.0733,1.01%,28 Jul 2020
7.2292,-0.0797,-1.09%,27 Jul 2020
7.3089,-0.0552,-0.75%,24 Jul 2020
7.3641,0.0253,0.34%,23 Jul 2020
7.3388,-0.0418,-0.57%,22 Jul 2020
7.3806,0.0198,0.27%,21 Jul 2020
7.3608,0.0705,0.97%,20 Jul 2020
7.2903,0.1056,1.47%,17 Jul 2020
7.1847,0.0048,0.07%,16 Jul 2020
7.1799,-0.0074,-0.10%,15 Jul 2020
7.1873,-0.0733,-1.01%,14 Jul 2020
7.2606,-0.0302,-0.41%,13 Jul 2020
7.2908,0.0290,0.40%,09 Jul 2020
7.2618,-0.0450,-0.62%,08 Jul 2020
7.3068,0.0532,0.73%,07 Jul 2020
7.2536,0.0410,0.57%,06 Jul 2020
7.2126,0.0431,0.60%,03 Jul 2020
7.1695,0.1140,1.62%,02 Jul 2020
7.0555,-0.0180,-0.25%,01 Jul 2020
7.0735,0.0429,0.61%,30 Jun 2020
7.0306,-0.0311,-0.44%,29 Jun 2020
7.0617,0.0529,0.75%,26 Jun 2020
7.0088,0.0208,0.30%,25 Jun 2020
6.988,-0.0987,-1.39%,24 Jun 2020
7.0867,0.0986,1.41%,23 Jun 2020
6.9881,0.0918,1.33%,22 Jun 2020
6.8963,0.0946,1.39%,19 Jun 2020
6.8017,0.0540,0.80%,18 Jun 2020
6.7477,0.0135,0.20%,17 Jun 2020
6.7342,0.0601,0.90%,16 Jun 2020
6.6741,-0.1036,-1.53%,15 Jun 2020
6.7777,0.0137,0.20%,12 Jun 2020
6.764,-0.1261,-1.83%,11 Jun 2020
6.8901,0.0299,0.44%,10 Jun 2020
6.8602,-0.0864,-1.24%,09 Jun 2020
6.9466,-0.0067,-0.10%,08 Jun 2020
6.9533,0.1007,1.47%,05 Jun 2020
6.8526,-0.0272,-0.40%,04 Jun 2020
6.8798,0.0299,0.44%,03 Jun 2020
6.8499,0.0917,1.36%,02 Jun 2020
6.7582,0.1231,1.86%,01 Jun 2020
6.6351,0.0657,1.00%,29 May 2020
6.5694,0.0559,0.86%,28 May 2020
6.5135,0.1266,1.98%,27 May 2020
6.3869,0.0212,0.33%,26 May 2020
6.3657,0.0077,0.12%,22 May 2020
6.358,0.0294,0.46%,21 May 2020
6.3286,0.0327,0.52%,20 May 2020
6.2959,0.0759,1.22%,19 May 2020
6.22,-0.1997,-3.11%,18 May 2020
6.4197,-0.0342,-0.53%,15 May 2020
6.4539,-0.0322,-0.50%,14 May 2020
6.4861,0.1093,1.71%,13 May 2020
6.3768,0.0075,0.12%,12 May 2020
6.3693,0.0191,0.30%,11 May 2020
6.3502,-0.0694,-1.08%,08 May 2020
6.4196,0.0698,1.10%,06 May 2020
6.3498,0.0600,0.95%,05 May 2020
6.2898,-0.3583,-5.39%,04 May 2020
6.6481,0.1714,2.65%,30 Apr 2020
6.4767,0.0843,1.32%,29 Apr 2020
6.3924,-0.0470,-0.73%,28 Apr 2020
6.4394,0.0538,0.84%,27 Apr 2020
6.3856,-0.1113,-1.71%,24 Apr 2020
6.4969,0.0511,0.79%,23 Apr 2020
6.4458,0.1388,2.20%,22 Apr 2020
6.307,-0.1257,-1.95%,21 Apr 2020
6.4327,-0.0236,-0.37%,20 Apr 2020
6.4563,0.1461,2.32%,17 Apr 2020
6.3102,0.0377,0.60%,16 Apr 2020
6.2725,-0.0050,-0.08%,15 Apr 2020
6.2775,0.0969,1.57%,14 Apr 2020
6.1806,-0.0724,-1.16%,13 Apr 2020
6.253,0.1293,2.11%,09 Apr 2020
6.1237,-0.0430,-0.70%,08 Apr 2020
6.1667,0.1919,3.21%,07 Apr 2020
5.9748,0.0874,1.48%,06 Apr 2020
5.8874,-0.0378,-0.64%,03 Apr 2020
5.9252,-0.1269,-2.10%,02 Apr 2020
6.0521,-0.0726,-1.19%,01 Apr 2020
6.1247,0.1304,2.18%,31 Mar 2020
5.9943,-0.2406,-3.86%,30 Mar 2020
6.2349,-0.0041,-0.07%,27 Mar 2020
6.239,0.2438,4.07%,26 Mar 2020
5.9952,0.1663,2.85%,25 Mar 2020
5.8289,0.0371,0.64%,24 Mar 2020
5.7918,-0.7360,-11.27%,23 Mar 2020
6.5278,0.1910,3.01%,20 Mar 2020
6.3368,-0.2576,-3.91%,19 Mar 2020
6.5944,-0.2723,-3.97%,18 Mar 2020
6.8667,-0.1163,-1.67%,17 Mar 2020
6.983,-0.4685,-6.29%,16 Mar 2020
7.4515,0.1943,2.68%,13 Mar 2020
7.2572,-0.4320,-5.62%,12 Mar 2020
7.6892,0.0657,0.86%,11 Mar 2020
7.6235,0.0418,0.55%,10 Mar 2020
7.5817,-0.2712,-3.45%,09 Mar 2020
7.8529,-0.2195,-2.72%,06 Mar 2020
8.0724,0.0110,0.14%,05 Mar 2020
8.0614,-0.1135,-1.39%,04 Mar 2020
8.1749,0.0244,0.30%,03 Mar 2020
8.1505,-0.0418,-0.51%,02 Mar 2020
8.1923,-0.2997,-3.53%,28 Feb 2020
8.492,-0.0122,-0.14%,27 Feb 2020
8.5042,-0.0405,-0.47%,26 Feb 2020
8.5447,0.0052,0.06%,25 Feb 2020
8.5395,-0.1136,-1.31%,24 Feb 2020
8.6531,-0.0332,-0.38%,21 Feb 2020
8.6863,0.0304,0.35%,20 Feb 2020
8.6559,0.0527,0.61%,19 Feb 2020
8.6032,-0.0240,-0.28%,18 Feb 2020
8.6272,-0.0572,-0.66%,17 Feb 2020
8.6844,0.0125,0.14%,14 Feb 2020
8.6719,-0.0320,-0.37%,13 Feb 2020
8.7039,0.0440,0.51%,12 Feb 2020
8.6599,-0.0150,-0.17%,11 Feb 2020
8.6749,-0.0402,-0.46%,10 Feb 2020
8.7151,-0.0162,-0.19%,07 Feb 2020
8.7313,0.0438,0.50%,06 Feb 2020
8.6875,0.1324,1.55%,05 Feb 2020
8.5551,0.1513,1.80%,04 Feb 2020
8.4038,-0.0639,-0.75%,03 Feb 2020
8.4677,0.0015,0.02%,31 Jan 2020
8.4662,-0.1012,-1.18%,30 Jan 2020
8.5674,0.0462,0.54%,29 Jan 2020
8.5212,-0.0628,-0.73%,28 Jan 2020
8.584,0.0195,0.23%,24 Jan 2020
8.5645,0.0964,1.14%,23 Jan 2020
8.4681,0.0008,0.01%,22 Jan 2020
8.4673,-0.0223,-0.26%,21 Jan 2020
8.4896,-0.0518,-0.61%,20 Jan 2020
8.5414,0.0138,0.16%,17 Jan 2020
8.5276,0.0051,0.06%,16 Jan 2020
8.5225,0.0143,0.17%,15 Jan 2020
8.5082,0.0625,0.74%,14 Jan 2020
8.4457,0.0516,0.61%,13 Jan 2020
8.3941,0.0256,0.31%,10 Jan 2020
8.3685,0.1581,1.93%,09 Jan 2020
8.2104,0.0088,0.11%,08 Jan 2020
8.2016,0.0688,0.85%,07 Jan 2020
8.1328,-0.1221,-1.48%,06 Jan 2020
8.2549,-0.0454,-0.55%,03 Jan 2020
8.3003,0.0576,0.70%,02 Jan 2020
8.2427,-0.0261,-0.32%,31 Dec 2019
8.2688,-0.0134,-0.16%,30 Dec 2019
8.2822,0.0762,0.93%,27 Dec 2019
8.206,-0.0556,-0.67%,26 Dec 2019
8.2616,-0.0226,-0.27%,24 Dec 2019
8.2842,0.0131,0.16%,23 Dec 2019
8.2711,-0.0045,-0.05%,20 Dec 2019
8.2756,0.0007,0.01%,19 Dec 2019
8.2749,-0.0076,-0.09%,18 Dec 2019
8.2825,0.0725,0.88%,17 Dec 2019
8.21,-0.0580,-0.70%,16 Dec 2019
8.268,0.0295,0.36%,13 Dec 2019
8.2385,0.0295,0.36%,12 Dec 2019
8.209,-0.0190,-0.23%,11 Dec 2019
8.228,-0.0393,-0.48%,10 Dec 2019
8.2673,0.0224,0.27%,09 Dec 2019
8.2449,-0.0360,-0.43%,06 Dec 2019
8.2809,-0.0105,-0.13%,05 Dec 2019
8.2914,0.0383,0.46%,04 Dec 2019
8.2531,-0.0503,-0.61%,03 Dec 2019
8.3034,-0.0184,-0.22%,02 Dec 2019
8.3218,0.0155,0.19%,29 Nov 2019
8.3063,0.0044,0.05%,28 Nov 2019
8.3019,0.0302,0.37%,27 Nov 2019
8.2717,-0.0051,-0.06%,26 Nov 2019
8.2768,0.0874,1.07%,25 Nov 2019
8.1894,-0.0216,-0.26%,22 Nov 2019
8.211,-0.0075,-0.09%,21 Nov 2019
8.2185,-0.0111,-0.13%,20 Nov 2019
8.2296,0.0551,0.67%,19 Nov 2019
8.1745,-0.0081,-0.10%,18 Nov 2019
8.1826,0.0412,0.51%,15 Nov 2019
8.1414,0.0447,0.55%,14 Nov 2019
8.0967,-0.1047,-1.28%,13 Nov 2019
8.2014,-0.0051,-0.06%,12 Nov 2019
8.2065,0.0184,0.22%,11 Nov 2019
8.1881,-0.0646,-0.78%,08 Nov 2019
8.2527,0.0202,0.25%,07 Nov 2019
8.2325,-0.0030,-0.04%,06 Nov 2019
8.2355,-0.0148,-0.18%,05 Nov 2019
8.2503,0.0616,0.75%,04 Nov 2019
8.1887,-0.0325,-0.40%,01 Nov 2019
8.2212,-0.0012,-0.01%,31 Oct 2019
8.2224,0.0148,0.18%,30 Oct 2019
8.2076,0.1033,1.27%,29 Oct 2019
8.1043,0.0046,0.06%,25 Oct 2019
8.0997,-0.0073,-0.09%,24 Oct 2019
8.107,-0.0012,-0.01%,23 Oct 2019
8.1082,-0.0639,-0.78%,22 Oct 2019
8.1721,0.0058,0.07%,21 Oct 2019
8.1663,0.0684,0.84%,18 Oct 2019
8.0979,0.0076,0.09%,17 Oct 2019
8.0903,0.0504,0.63%,16 Oct 2019
8.0399,0.0021,0.03%,15 Oct 2019
8.0378,0.0061,0.08%,14 Oct 2019
8.0317,0.0199,0.25%,11 Oct 2019
8.0118,-0.0943,-1.16%,10 Oct 2019
8.1061,0.1153,1.44%,09 Oct 2019
7.9908,0.0232,0.29%,08 Oct 2019
7.9676,0.0315,0.40%,07 Oct 2019
7.9361,-0.0922,-1.15%,04 Oct 2019
8.0283,-0.0719,-0.89%,03 Oct 2019
8.1002,-0.0108,-0.13%,02 Oct 2019
8.111,-0.0969,-1.18%,01 Oct 2019
8.2079,-0.0053,-0.06%,30 Sep 2019
8.2132,0.0059,0.07%,27 Sep 2019
8.2073,0.1118,1.38%,26 Sep 2019
8.0955,-0.0922,-1.13%,25 Sep 2019
8.1877,-0.0477,-0.58%,24 Sep 2019
8.2354,0.1589,1.97%,23 Sep 2019
8.0765,0.3563,4.62%,20 Sep 2019
7.7202,-0.0282,-0.36%,19 Sep 2019
7.7484,0.0545,0.71%,18 Sep 2019
7.6939,-0.1375,-1.76%,17 Sep 2019
7.8314,-0.0077,-0.10%,16 Sep 2019
7.8391,0.0366,0.47%,13 Sep 2019
7.8025,0.0162,0.21%,12 Sep 2019
7.7863,0.0406,0.52%,11 Sep 2019
7.7457,-0.0255,-0.33%,10 Sep 2019
7.7712,0.0511,0.66%,09 Sep 2019
7.7201,0.0495,0.65%,06 Sep 2019
7.6706,0.0244,0.32%,05 Sep 2019
7.6462,0.0176,0.23%,04 Sep 2019
7.6286,-0.1785,-2.29%,03 Sep 2019
7.8071,-0.0294,-0.38%,02 Sep 2019
7.8365,0.0647,0.83%,30 Aug 2019
7.7718,-0.0337,-0.43%,29 Aug 2019
7.8055,-0.0138,-0.18%,28 Aug 2019
7.8193,0.0369,0.47%,27 Aug 2019
7.7824,0.1244,1.62%,26 Aug 2019
7.658,0.0021,0.03%,23 Aug 2019
7.6559,-0.1315,-1.69%,22 Aug 2019
7.7874,-0.0184,-0.24%,21 Aug 2019
7.8058,-0.0824,-1.04%,20 Aug 2019
7.8882,-0.0017,-0.02%,19 Aug 2019
7.8899,0.0096,0.12%,16 Aug 2019
7.8803,0.0035,0.04%,15 Aug 2019
7.8768,0.0933,1.20%,14 Aug 2019
7.7835,-0.1694,-2.13%,13 Aug 2019
7.9529,0.1115,1.42%,08 Aug 2019
7.8414,0.0026,0.03%,07 Aug 2019
7.8388,0.1040,1.34%,06 Aug 2019
7.7348,-0.1621,-2.05%,05 Aug 2019
7.8969,0.0244,0.31%,02 Aug 2019
7.8725,-0.0858,-1.08%,01 Aug 2019
7.9583,0.0174,0.22%,31 Jul 2019
7.9409,-0.0529,-0.66%,30 Jul 2019
7.9938,-0.0414,-0.52%,29 Jul 2019
8.0352,0.0609,0.76%,26 Jul 2019
7.9743,0.0196,0.25%,25 Jul 2019
7.9547,-0.0725,-0.90%,24 Jul 2019
8.0272,0.0775,0.97%,23 Jul 2019
7.9497,-0.1148,-1.42%,22 Jul 2019
8.0645,-0.0892,-1.09%,19 Jul 2019
8.1537,-0.0410,-0.50%,18 Jul 2019
8.1947,0.0373,0.46%,17 Jul 2019
8.1574,-0.0009,-0.01%,16 Jul 2019
8.1583,0.0022,0.03%,15 Jul 2019
8.1561,0.0138,0.17%,12 Jul 2019
8.1423,0.0149,0.18%,11 Jul 2019
8.1274,-0.0431,-0.53%,10 Jul 2019
8.1705,0.0232,0.28%,09 Jul 2019
8.1473,-0.1712,-2.06%,08 Jul 2019
8.3185,-0.0319,-0.38%,05 Jul 2019
8.3504,0.0765,0.92%,04 Jul 2019
8.2739,-0.0015,-0.02%,03 Jul 2019
8.2754,0.0084,0.10%,02 Jul 2019
8.267,0.0460,0.56%,01 Jul 2019
8.221,0.0015,0.02%,28 Jun 2019
8.2195,0.0192,0.23%,27 Jun 2019
8.2003,0.0218,0.27%,26 Jun 2019
8.1785,0.0238,0.29%,25 Jun 2019
8.1547,-0.0259,-0.32%,24 Jun 2019
8.1806,-0.0083,-0.10%,21 Jun 2019
8.1889,0.0123,0.15%,20 Jun 2019
8.1766,-0.0421,-0.51%,19 Jun 2019
8.2187,0.0273,0.33%,18 Jun 2019
8.1914,-0.0721,-0.87%,17 Jun 2019
8.2635,-0.0997,-1.19%,14 Jun 2019
8.3632,-0.0240,-0.29%,13 Jun 2019
8.3872,-0.0180,-0.21%,12 Jun 2019
8.4052,0.0011,0.01%,11 Jun 2019
8.4041,0.0566,0.68%,10 Jun 2019
8.3475,-0.0382,-0.46%,07 Jun 2019
8.3857,-0.0981,-1.16%,06 Jun 2019
8.4838,-0.1149,-1.34%,04 Jun 2019
8.5987,0.1312,1.55%,03 Jun 2019
8.4675,-0.0086,-0.10%,31 May 2019
8.4761,0.0191,0.23%,30 May 2019
8.457,-0.0488,-0.57%,29 May 2019
8.5058,0.1030,1.23%,28 May 2019
8.4028,0.1009,1.22%,27 May 2019
8.3019,0.0946,1.15%,24 May 2019
8.2073,-0.0364,-0.44%,23 May 2019
8.2437,0.0312,0.38%,22 May 2019
8.2125,0.1922,2.40%,21 May 2019
8.0203,0.1156,1.46%,17 May 2019
7.9047,0.0630,0.80%,16 May 2019
7.8417,-0.0219,-0.28%,15 May 2019
7.8636,0.0127,0.16%,14 May 2019
7.8509,-0.0821,-1.03%,13 May 2019
7.933,0.0015,0.02%,10 May 2019
7.9315,-0.0534,-0.67%,09 May 2019
7.9849,-0.1069,-1.32%,08 May 2019
8.0918,0.0094,0.12%,07 May 2019
8.0824,-0.0882,-1.08%,06 May 2019
8.1706,-0.0109,-0.13%,03 May 2019
8.1815,0.0431,0.53%,02 May 2019
8.1384,0.0073,0.09%,30 Apr 2019
8.1311,0.0691,0.86%,29 Apr 2019
8.062,-0.0050,-0.06%,26 Apr 2019
8.067,-0.0116,-0.14%,25 Apr 2019
8.0786,0.0357,0.44%,24 Apr 2019
8.0429,0.0255,0.32%,23 Apr 2019
8.0174,-0.1511,-1.85%,22 Apr 2019
8.1685,-0.0676,-0.82%,18 Apr 2019
8.2361,-0.0228,-0.28%,17 Apr 2019
8.2589,0.0595,0.73%,16 Apr 2019
8.1994,-0.0077,-0.09%,15 Apr 2019
8.2071,-0.0005,-0.01%,12 Apr 2019
8.2076,0.0495,0.61%,11 Apr 2019
8.1581,-0.0226,-0.28%,10 Apr 2019
8.1807,0.0087,0.11%,09 Apr 2019
8.172,-0.0733,-0.89%,08 Apr 2019
8.2453,0.0250,0.30%,05 Apr 2019
8.2203,-0.0747,-0.90%,04 Apr 2019
8.295,0.0261,0.32%,03 Apr 2019
8.2689,0.0641,0.78%,02 Apr 2019
8.2048,-0.0207,-0.25%,01 Apr 2019
8.2255,0.0340,0.42%,29 Mar 2019
8.1915,0.0353,0.43%,28 Mar 2019
8.1562,0.0165,0.20%,27 Mar 2019
8.1397,0.0529,0.65%,26 Mar 2019
8.0868,-0.0830,-1.02%,25 Mar 2019
8.1698,-0.0349,-0.43%,22 Mar 2019
8.2047,-0.0114,-0.14%,21 Mar 2019
8.2161,0.0115,0.14%,20 Mar 2019
8.2046,-0.0353,-0.43%,19 Mar 2019
8.2399,0.0794,0.97%,18 Mar 2019
8.1605,-0.0024,-0.03%,15 Mar 2019
8.1629,0.0032,0.04%,14 Mar 2019
8.1597,-0.0247,-0.30%,13 Mar 2019
8.1844,0.0874,1.08%,12 Mar 2019
8.097,0.1125,1.41%,11 Mar 2019
7.9845,-0.0078,-0.10%,08 Mar 2019
7.9923,0.0586,0.74%,07 Mar 2019
7.9337,0.0552,0.70%,06 Mar 2019
7.8785,0.1335,1.72%,05 Mar 2019
7.745,0.0160,0.21%,04 Mar 2019
7.729,0.0409,0.53%,01 Mar 2019
7.6881,0.0298,0.39%,28 Feb 2019
7.6583,-0.0099,-0.13%,27 Feb 2019
7.6682,-0.0341,-0.44%,26 Feb 2019
7.7023,0.0372,0.49%,25 Feb 2019
7.6651,-0.0001,0.00%,22 Feb 2019
7.6652,0.0124,0.16%,21 Feb 2019
7.6528,0.0902,1.19%,20 Feb 2019
7.5626,-0.0212,-0.28%,19 Feb 2019
7.5838,-0.0529,-0.69%,18 Feb 2019
7.6367,-0.0231,-0.30%,15 Feb 2019
7.6598,-0.0617,-0.80%,14 Feb 2019
7.7215,-0.0192,-0.25%,13 Feb 2019
7.7407,-0.0163,-0.21%,12 Feb 2019
7.757,-0.0081,-0.10%,11 Feb 2019
7.7651,-0.0187,-0.24%,08 Feb 2019
7.7838,0.0788,1.02%,07 Feb 2019
7.705,-0.0513,-0.66%,04 Feb 2019
7.7563,0.0502,0.65%,01 Feb 2019
7.7061,0.0521,0.68%,31 Jan 2019
7.654,-0.0355,-0.46%,30 Jan 2019
7.6895,0.0105,0.14%,29 Jan 2019
7.679,-0.0664,-0.86%,28 Jan 2019
7.7454,-0.0802,-1.02%,25 Jan 2019
7.8256,0.0024,0.03%,24 Jan 2019
7.8232,-0.0165,-0.21%,23 Jan 2019
7.8397,-0.0387,-0.49%,22 Jan 2019
7.8784,0.0306,0.39%,21 Jan 2019
7.8478,-0.0436,-0.55%,18 Jan 2019
7.8914,0.0321,0.41%,17 Jan 2019
7.8593,-0.0093,-0.12%,16 Jan 2019
7.8686,0.0492,0.63%,15 Jan 2019
7.8194,-0.1114,-1.40%,14 Jan 2019
7.9308,0.0162,0.20%,11 Jan 2019
7.9146,0.0070,0.09%,10 Jan 2019
7.9076,-0.0323,-0.41%,09 Jan 2019
7.9399,-0.0380,-0.48%,08 Jan 2019
7.9779,-0.0215,-0.27%,07 Jan 2019
7.9994,0.0327,0.41%,04 Jan 2019
7.9667,-0.0462,-0.58%,03 Jan 2019
8.0129,-0.0717,-0.89%,02 Jan 2019
8.0846,0.0375,0.47%,31 Dec 2018
8.0471,0.0121,0.15%,28 Dec 2018
8.035,0.0311,0.39%,27 Dec 2018
8.0039,0.0256,0.32%,26 Dec 2018
7.9783,-0.0501,-0.62%,24 Dec 2018
8.0284,-0.1093,-1.34%,21 Dec 2018
8.1377,0.0259,0.32%,20 Dec 2018
8.1118,0.0709,0.88%,19 Dec 2018
8.0409,0.0815,1.02%,18 Dec 2018
7.9594,0.0156,0.20%,17 Dec 2018
7.9438,0.0343,0.43%,14 Dec 2018
7.9095,0.0794,1.01%,13 Dec 2018
