Nav Price (SGD),Changes (SGD),Changes (%),NAV Date
10.67,0.06,0.57%,17 Apr 2025
10.61,-0.14,-1.30%,16 Apr 2025
10.75,0.05,0.47%,15 Apr 2025
10.7,0.15,1.42%,14 Apr 2025
10.55,0.15,1.44%,11 Apr 2025
10.4,-0.10,-0.95%,10 Apr 2025
10.5,0.33,3.24%,09 Apr 2025
10.17,-0.12,-1.17%,08 Apr 2025
10.29,-0.32,-3.02%,07 Apr 2025
10.61,-0.45,-4.07%,04 Apr 2025
11.06,-0.19,-1.69%,03 Apr 2025
11.25,-0.01,-0.09%,02 Apr 2025
11.26,0.04,0.36%,01 Apr 2025
11.22,-0.07,-0.62%,31 Mar 2025
11.29,-0.15,-1.31%,28 Mar 2025
11.44,0.03,0.26%,27 Mar 2025
11.41,-0.08,-0.70%,26 Mar 2025
11.49,-0.01,-0.09%,25 Mar 2025
11.5,0.04,0.35%,24 Mar 2025
11.46,-0.08,-0.69%,21 Mar 2025
11.54,-0.08,-0.69%,20 Mar 2025
11.62,0.02,0.17%,19 Mar 2025
11.6,-0.01,-0.09%,18 Mar 2025
11.61,0.17,1.49%,17 Mar 2025
11.44,0.13,1.15%,14 Mar 2025
11.31,-0.02,-0.18%,13 Mar 2025
11.33,0.03,0.27%,12 Mar 2025
11.3,0.05,0.44%,11 Mar 2025
11.25,-0.22,-1.92%,10 Mar 2025
11.47,0.02,0.17%,07 Mar 2025
11.45,-0.07,-0.61%,06 Mar 2025
11.52,0.28,2.49%,05 Mar 2025
11.24,0.06,0.54%,04 Mar 2025
11.18,-0.08,-0.71%,03 Mar 2025
11.26,-0.17,-1.49%,28 Feb 2025
11.43,-0.15,-1.30%,27 Feb 2025
11.58,0.13,1.14%,26 Feb 2025
11.45,0.02,0.17%,25 Feb 2025
11.43,-0.14,-1.21%,24 Feb 2025
11.57,0.01,0.09%,21 Feb 2025
11.56,0.03,0.26%,20 Feb 2025
11.53,-0.05,-0.43%,19 Feb 2025
11.58,0.08,0.70%,18 Feb 2025
11.5,0.13,1.14%,14 Feb 2025
11.37,0.00,0.00%,13 Feb 2025
11.37,0.01,0.09%,12 Feb 2025
11.36,-0.03,-0.26%,11 Feb 2025
11.39,0.08,0.71%,10 Feb 2025
11.31,0.01,0.09%,07 Feb 2025
11.3,0.02,0.18%,06 Feb 2025
11.28,0.01,0.09%,05 Feb 2025
11.27,0.16,1.44%,04 Feb 2025
11.11,-0.07,-0.63%,03 Feb 2025
11.18,-0.08,-0.71%,31 Jan 2025
11.26,0.12,1.08%,30 Jan 2025
11.14,-0.01,-0.09%,29 Jan 2025
11.15,0.08,0.72%,28 Jan 2025
11.07,-0.13,-1.16%,27 Jan 2025
11.2,0.06,0.54%,24 Jan 2025
11.14,-0.01,-0.09%,23 Jan 2025
11.15,0.02,0.18%,22 Jan 2025
11.13,0.08,0.72%,21 Jan 2025
11.05,0.05,0.45%,17 Jan 2025
11.0,0.01,0.09%,16 Jan 2025
10.99,0.15,1.38%,15 Jan 2025
10.84,0.08,0.74%,14 Jan 2025
10.76,-0.08,-0.74%,13 Jan 2025
10.84,-0.14,-1.28%,10 Jan 2025
10.98,-0.05,-0.45%,08 Jan 2025
11.03,-0.07,-0.63%,07 Jan 2025
11.1,0.03,0.27%,06 Jan 2025
11.07,0.07,0.64%,03 Jan 2025
11.0,-0.01,-0.09%,02 Jan 2025
11.01,-0.05,-0.45%,31 Dec 2024
11.06,-0.05,-0.45%,30 Dec 2024
11.11,-0.05,-0.45%,27 Dec 2024
11.16,0.01,0.09%,24 Dec 2024
11.15,0.05,0.45%,23 Dec 2024
11.1,0.04,0.36%,20 Dec 2024
11.06,0.00,0.00%,19 Dec 2024
11.06,-0.14,-1.25%,18 Dec 2024
11.2,-0.02,-0.18%,17 Dec 2024
11.22,-0.01,-0.09%,16 Dec 2024
11.23,0.01,0.09%,13 Dec 2024
11.22,-0.06,-0.53%,12 Dec 2024
11.28,0.04,0.36%,11 Dec 2024
11.24,-0.10,-0.88%,10 Dec 2024
11.34,0.12,1.07%,09 Dec 2024
11.22,0.02,0.18%,06 Dec 2024
11.2,0.03,0.27%,05 Dec 2024
11.17,0.01,0.09%,04 Dec 2024
11.16,0.04,0.36%,03 Dec 2024
11.12,0.07,0.63%,02 Dec 2024
11.05,-0.03,-0.27%,29 Nov 2024
11.08,0.03,0.27%,27 Nov 2024
11.05,-0.01,-0.09%,26 Nov 2024
11.06,0.00,0.00%,25 Nov 2024
11.06,-0.01,-0.09%,22 Nov 2024
11.07,-0.03,-0.27%,21 Nov 2024
11.1,0.03,0.27%,20 Nov 2024
11.07,0.02,0.18%,19 Nov 2024
11.05,0.09,0.82%,18 Nov 2024
10.96,-0.05,-0.45%,15 Nov 2024
11.01,-0.03,-0.27%,14 Nov 2024
11.04,-0.06,-0.54%,13 Nov 2024
11.1,-0.16,-1.42%,12 Nov 2024
11.26,-0.04,-0.35%,11 Nov 2024
11.3,-0.14,-1.22%,08 Nov 2024
11.44,0.14,1.24%,07 Nov 2024
11.3,-0.04,-0.35%,06 Nov 2024
11.34,0.12,1.07%,05 Nov 2024
11.22,0.09,0.81%,04 Nov 2024
11.13,-0.13,-1.15%,31 Oct 2024
11.26,-0.09,-0.79%,30 Oct 2024
11.35,-0.02,-0.18%,29 Oct 2024
11.37,0.01,0.09%,28 Oct 2024
11.36,0.00,0.00%,25 Oct 2024
11.36,-0.03,-0.26%,24 Oct 2024
11.39,-0.06,-0.52%,23 Oct 2024
11.45,-0.02,-0.17%,22 Oct 2024
11.47,-0.06,-0.52%,21 Oct 2024
11.53,0.11,0.96%,18 Oct 2024
11.42,-0.13,-1.13%,17 Oct 2024
11.55,0.12,1.05%,16 Oct 2024
11.43,-0.18,-1.55%,15 Oct 2024
11.61,-0.01,-0.09%,14 Oct 2024
11.62,0.08,0.69%,11 Oct 2024
11.54,0.05,0.44%,10 Oct 2024
11.49,-0.08,-0.69%,09 Oct 2024
11.57,-0.15,-1.28%,08 Oct 2024
11.72,-0.01,-0.09%,07 Oct 2024
11.73,0.07,0.60%,04 Oct 2024
11.66,-0.05,-0.43%,03 Oct 2024
11.71,0.11,0.95%,02 Oct 2024
11.6,0.07,0.61%,01 Oct 2024
11.53,-0.12,-1.03%,30 Sep 2024
11.65,-0.06,-0.51%,27 Sep 2024
11.71,0.29,2.54%,26 Sep 2024
11.42,-0.02,-0.17%,25 Sep 2024
11.44,0.23,2.05%,24 Sep 2024
11.21,0.04,0.36%,23 Sep 2024
11.17,-0.03,-0.27%,20 Sep 2024
11.2,0.17,1.54%,19 Sep 2024
11.03,-0.01,-0.09%,18 Sep 2024
11.04,0.00,0.00%,17 Sep 2024
11.04,0.03,0.27%,16 Sep 2024
11.01,0.03,0.27%,13 Sep 2024
10.98,0.09,0.83%,12 Sep 2024
10.89,0.03,0.28%,11 Sep 2024
10.86,-0.05,-0.46%,10 Sep 2024
10.91,0.05,0.46%,09 Sep 2024
10.86,-0.13,-1.18%,06 Sep 2024
10.99,-0.01,-0.09%,05 Sep 2024
11.0,0.00,0.00%,04 Sep 2024
11.0,-0.12,-1.08%,03 Sep 2024
11.12,-0.03,-0.27%,30 Aug 2024
11.15,0.03,0.27%,29 Aug 2024
11.12,-0.05,-0.45%,28 Aug 2024
11.17,0.01,0.09%,27 Aug 2024
11.16,-0.08,-0.71%,26 Aug 2024
11.24,0.11,0.99%,23 Aug 2024
11.13,-0.14,-1.24%,22 Aug 2024
11.27,0.07,0.63%,21 Aug 2024
11.2,-0.07,-0.62%,20 Aug 2024
11.27,0.08,0.71%,19 Aug 2024
11.19,0.16,1.45%,16 Aug 2024
11.03,-0.02,-0.18%,14 Aug 2024
11.05,0.09,0.82%,13 Aug 2024
10.96,0.05,0.46%,12 Aug 2024
10.91,0.04,0.37%,09 Aug 2024
10.87,0.19,1.78%,08 Aug 2024
10.68,0.05,0.47%,07 Aug 2024
10.63,0.08,0.76%,06 Aug 2024
10.55,-0.24,-2.22%,05 Aug 2024
10.79,-0.20,-1.82%,02 Aug 2024
10.99,-0.10,-0.90%,01 Aug 2024
11.09,0.14,1.28%,31 Jul 2024
10.95,-0.03,-0.27%,30 Jul 2024
10.98,-0.02,-0.18%,29 Jul 2024
11.0,0.10,0.92%,26 Jul 2024
10.9,-0.06,-0.55%,25 Jul 2024
10.96,-0.13,-1.17%,24 Jul 2024
11.09,-0.04,-0.36%,23 Jul 2024
11.13,0.04,0.36%,22 Jul 2024
11.09,-0.10,-0.89%,19 Jul 2024
11.19,-0.04,-0.36%,18 Jul 2024
11.23,-0.17,-1.49%,17 Jul 2024
11.4,0.04,0.35%,16 Jul 2024
11.36,-0.07,-0.61%,15 Jul 2024
11.43,0.01,0.09%,12 Jul 2024
11.42,0.05,0.44%,11 Jul 2024
11.37,0.03,0.26%,10 Jul 2024
11.34,0.03,0.27%,09 Jul 2024
11.31,0.02,0.18%,08 Jul 2024
11.29,0.09,0.80%,05 Jul 2024
11.2,0.05,0.45%,03 Jul 2024
11.15,0.01,0.09%,02 Jul 2024
11.14,-0.01,-0.09%,01 Jul 2024
11.15,0.00,0.00%,28 Jun 2024
11.15,0.00,0.00%,27 Jun 2024
11.15,-0.02,-0.18%,26 Jun 2024
11.17,0.00,0.00%,25 Jun 2024
11.17,-0.01,-0.09%,24 Jun 2024
11.18,-0.06,-0.53%,21 Jun 2024
11.24,0.05,0.45%,20 Jun 2024
11.19,0.06,0.54%,18 Jun 2024
11.13,0.04,0.36%,17 Jun 2024
11.09,0.04,0.36%,14 Jun 2024
11.05,0.04,0.36%,13 Jun 2024
11.01,0.10,0.92%,12 Jun 2024
10.91,-0.04,-0.37%,11 Jun 2024
10.95,0.05,0.46%,10 Jun 2024
10.9,-0.09,-0.82%,07 Jun 2024
10.99,0.03,0.27%,06 Jun 2024
10.96,0.13,1.20%,05 Jun 2024
10.83,-0.12,-1.10%,04 Jun 2024
10.95,0.10,0.92%,03 Jun 2024
10.85,-0.10,-0.91%,31 May 2024
10.95,-0.03,-0.27%,30 May 2024
10.98,-0.12,-1.08%,29 May 2024
11.1,0.03,0.27%,28 May 2024
11.07,-0.04,-0.36%,24 May 2024
11.11,0.00,0.00%,23 May 2024
11.11,-0.04,-0.36%,22 May 2024
11.15,-0.03,-0.27%,21 May 2024
11.18,-0.02,-0.18%,17 May 2024
11.2,0.06,0.54%,16 May 2024
11.14,0.08,0.72%,15 May 2024
11.06,0.04,0.36%,14 May 2024
11.02,0.07,0.64%,13 May 2024
10.95,0.05,0.46%,10 May 2024
10.9,0.02,0.18%,08 May 2024
10.88,-0.02,-0.18%,07 May 2024
10.9,0.05,0.46%,06 May 2024
10.85,0.09,0.84%,03 May 2024
10.76,0.20,1.89%,02 May 2024
10.56,-0.14,-1.31%,30 Apr 2024
10.7,0.04,0.38%,29 Apr 2024
10.66,0.15,1.43%,26 Apr 2024
10.51,-0.05,-0.47%,25 Apr 2024
10.56,0.07,0.67%,24 Apr 2024
10.49,0.05,0.48%,23 Apr 2024
10.44,0.07,0.68%,22 Apr 2024
10.37,-0.08,-0.77%,19 Apr 2024
10.45,0.03,0.29%,18 Apr 2024
10.42,0.01,0.10%,17 Apr 2024
10.41,-0.11,-1.05%,16 Apr 2024
10.52,-0.07,-0.66%,15 Apr 2024
10.59,-0.16,-1.49%,12 Apr 2024
10.75,0.03,0.28%,11 Apr 2024
10.72,-0.07,-0.65%,10 Apr 2024
10.79,0.04,0.37%,09 Apr 2024
10.75,0.00,0.00%,08 Apr 2024
10.75,0.05,0.47%,05 Apr 2024
10.7,-0.02,-0.19%,04 Apr 2024
10.72,0.02,0.19%,03 Apr 2024
10.7,0.04,0.38%,02 Apr 2024
10.66,0.00,0.00%,28 Mar 2024
10.66,-0.01,-0.09%,27 Mar 2024
10.67,0.01,0.09%,26 Mar 2024
10.66,-0.03,-0.28%,25 Mar 2024
10.69,-0.02,-0.19%,22 Mar 2024
10.71,0.04,0.37%,21 Mar 2024
10.67,0.08,0.76%,20 Mar 2024
10.59,-0.05,-0.47%,19 Mar 2024
10.64,0.00,0.00%,18 Mar 2024
10.64,-0.07,-0.65%,15 Mar 2024
10.71,-0.04,-0.37%,14 Mar 2024
10.75,-0.02,-0.19%,13 Mar 2024
10.77,0.06,0.56%,12 Mar 2024
10.71,-0.02,-0.19%,11 Mar 2024
10.73,-0.03,-0.28%,08 Mar 2024
10.76,0.08,0.75%,07 Mar 2024
10.68,0.11,1.04%,06 Mar 2024
10.57,-0.07,-0.66%,05 Mar 2024
10.64,0.03,0.28%,04 Mar 2024
10.61,0.09,0.86%,01 Mar 2024
10.52,0.04,0.38%,29 Feb 2024
10.48,-0.08,-0.76%,28 Feb 2024
10.56,0.02,0.19%,27 Feb 2024
10.54,-0.03,-0.28%,26 Feb 2024
10.57,-0.01,-0.09%,23 Feb 2024
10.58,0.08,0.76%,22 Feb 2024
10.5,0.02,0.19%,21 Feb 2024
10.48,0.05,0.48%,20 Feb 2024
10.43,0.03,0.29%,16 Feb 2024
10.4,0.00,0.00%,15 Feb 2024
10.4,0.09,0.87%,14 Feb 2024
10.31,-0.10,-0.96%,13 Feb 2024
10.41,0.02,0.19%,12 Feb 2024
10.39,0.03,0.29%,09 Feb 2024
10.36,-0.03,-0.29%,08 Feb 2024
10.39,0.06,0.58%,07 Feb 2024
10.33,0.15,1.47%,06 Feb 2024
10.18,-0.02,-0.20%,05 Feb 2024
10.2,0.03,0.29%,02 Feb 2024
10.17,0.10,0.99%,01 Feb 2024
10.07,-0.01,-0.10%,31 Jan 2024
10.08,-0.05,-0.49%,30 Jan 2024
10.13,0.02,0.20%,29 Jan 2024
10.11,0.01,0.10%,26 Jan 2024
10.1,0.06,0.60%,25 Jan 2024
10.04,0.09,0.90%,24 Jan 2024
9.95,0.05,0.51%,23 Jan 2024
9.9,-0.05,-0.50%,22 Jan 2024
9.95,0.09,0.91%,19 Jan 2024
9.86,0.06,0.61%,18 Jan 2024
9.8,-0.13,-1.31%,17 Jan 2024
9.93,-0.12,-1.19%,16 Jan 2024
10.05,0.03,0.30%,12 Jan 2024
10.02,0.06,0.60%,11 Jan 2024
9.96,0.01,0.10%,10 Jan 2024
9.95,-0.07,-0.70%,09 Jan 2024
10.02,0.02,0.20%,08 Jan 2024
10.0,0.00,0.00%,05 Jan 2024
10.0,-0.04,-0.40%,04 Jan 2024
10.04,-0.04,-0.40%,03 Jan 2024
10.08,-0.11,-1.08%,02 Jan 2024
10.19,-0.02,-0.20%,29 Dec 2023
10.21,0.04,0.39%,28 Dec 2023
10.17,0.13,1.29%,27 Dec 2023
10.04,-0.04,-0.40%,22 Dec 2023
10.08,0.08,0.80%,21 Dec 2023
10.0,-0.07,-0.70%,20 Dec 2023
10.07,0.04,0.40%,19 Dec 2023
10.03,0.00,0.00%,18 Dec 2023
10.03,0.01,0.10%,15 Dec 2023
10.02,0.13,1.31%,14 Dec 2023
9.89,0.06,0.61%,13 Dec 2023
9.83,0.02,0.20%,12 Dec 2023
9.81,0.04,0.41%,11 Dec 2023
9.77,0.00,0.00%,08 Dec 2023
9.77,0.02,0.21%,07 Dec 2023
9.75,0.01,0.10%,06 Dec 2023
9.74,-0.02,-0.20%,05 Dec 2023
9.76,-0.05,-0.51%,04 Dec 2023
9.81,0.00,0.00%,01 Dec 2023
9.81,-0.01,-0.10%,30 Nov 2023
9.82,0.02,0.20%,29 Nov 2023
9.8,0.07,0.72%,28 Nov 2023
9.73,-0.02,-0.21%,27 Nov 2023
9.75,0.01,0.10%,24 Nov 2023
9.74,-0.01,-0.10%,22 Nov 2023
9.75,-0.03,-0.31%,21 Nov 2023
9.78,0.07,0.72%,20 Nov 2023
9.71,0.04,0.41%,17 Nov 2023
9.67,-0.05,-0.51%,16 Nov 2023
9.72,0.08,0.83%,15 Nov 2023
9.64,0.14,1.47%,14 Nov 2023
9.5,0.02,0.21%,13 Nov 2023
9.48,0.03,0.32%,10 Nov 2023
9.45,-0.06,-0.63%,09 Nov 2023
9.51,-0.04,-0.42%,08 Nov 2023
9.55,0.01,0.10%,07 Nov 2023
9.54,0.03,0.32%,06 Nov 2023
9.51,0.12,1.28%,03 Nov 2023
9.39,0.22,2.40%,02 Nov 2023
9.17,-0.06,-0.65%,31 Oct 2023
9.23,0.04,0.44%,30 Oct 2023
9.19,0.01,0.11%,27 Oct 2023
9.18,-0.01,-0.11%,26 Oct 2023
9.19,-0.07,-0.76%,25 Oct 2023
9.26,0.09,0.98%,24 Oct 2023
9.17,-0.01,-0.11%,23 Oct 2023
9.18,-0.10,-1.08%,20 Oct 2023
9.28,-0.02,-0.22%,19 Oct 2023
9.3,-0.10,-1.06%,18 Oct 2023
9.4,-0.03,-0.32%,17 Oct 2023
9.43,0.04,0.43%,16 Oct 2023
9.39,-0.06,-0.63%,13 Oct 2023
9.45,-0.03,-0.32%,12 Oct 2023
9.48,0.02,0.21%,11 Oct 2023
9.46,0.10,1.07%,10 Oct 2023
9.36,-0.03,-0.32%,09 Oct 2023
9.39,0.09,0.97%,06 Oct 2023
9.3,0.02,0.22%,05 Oct 2023
9.28,-0.03,-0.32%,04 Oct 2023
9.31,-0.13,-1.38%,03 Oct 2023
9.44,-0.02,-0.21%,02 Oct 2023
9.46,-0.01,-0.11%,29 Sep 2023
9.47,0.01,0.11%,28 Sep 2023
9.46,0.00,0.00%,27 Sep 2023
9.46,-0.10,-1.05%,26 Sep 2023
9.56,-0.03,-0.31%,25 Sep 2023
9.59,0.09,0.95%,22 Sep 2023
9.5,-0.14,-1.45%,21 Sep 2023
9.64,-0.02,-0.21%,20 Sep 2023
9.66,-0.04,-0.41%,19 Sep 2023
9.7,-0.03,-0.31%,18 Sep 2023
9.73,-0.01,-0.10%,15 Sep 2023
9.74,0.07,0.72%,14 Sep 2023
9.67,0.01,0.10%,13 Sep 2023
9.66,-0.04,-0.41%,12 Sep 2023
9.7,0.06,0.62%,11 Sep 2023
9.64,0.03,0.31%,08 Sep 2023
9.61,-0.06,-0.62%,07 Sep 2023
9.67,-0.04,-0.41%,06 Sep 2023
9.71,-0.03,-0.31%,05 Sep 2023
9.74,0.07,0.72%,01 Sep 2023
9.67,-0.09,-0.92%,31 Aug 2023
9.76,0.00,0.00%,30 Aug 2023
9.76,0.11,1.14%,29 Aug 2023
9.65,0.08,0.84%,28 Aug 2023
9.57,-0.02,-0.21%,25 Aug 2023
9.59,-0.03,-0.31%,24 Aug 2023
9.62,0.12,1.26%,23 Aug 2023
9.5,0.02,0.21%,22 Aug 2023
9.48,0.00,0.00%,21 Aug 2023
9.48,-0.04,-0.42%,18 Aug 2023
9.52,-0.01,-0.10%,17 Aug 2023
9.53,-0.14,-1.45%,16 Aug 2023
9.67,-0.05,-0.51%,14 Aug 2023
9.72,-0.09,-0.92%,11 Aug 2023
9.81,-0.01,-0.10%,10 Aug 2023
9.82,0.00,0.00%,09 Aug 2023
9.82,-0.06,-0.61%,08 Aug 2023
9.88,0.02,0.20%,07 Aug 2023
9.86,0.02,0.20%,04 Aug 2023
9.84,-0.01,-0.10%,03 Aug 2023
9.85,-0.22,-2.18%,02 Aug 2023
10.07,-0.08,-0.79%,01 Aug 2023
10.15,-0.03,-0.29%,31 Jul 2023
10.18,0.14,1.39%,28 Jul 2023
10.04,-0.07,-0.69%,27 Jul 2023
10.11,0.03,0.30%,26 Jul 2023
10.08,0.02,0.20%,25 Jul 2023
10.06,0.06,0.60%,24 Jul 2023
10.0,0.03,0.30%,21 Jul 2023
9.97,-0.05,-0.50%,20 Jul 2023
10.02,0.01,0.10%,19 Jul 2023
10.01,-0.05,-0.50%,18 Jul 2023
10.06,-0.02,-0.20%,17 Jul 2023
10.08,0.01,0.10%,14 Jul 2023
10.07,0.12,1.21%,13 Jul 2023
9.95,0.16,1.63%,12 Jul 2023
9.79,0.10,1.03%,11 Jul 2023
9.69,0.01,0.10%,10 Jul 2023
9.68,0.03,0.31%,07 Jul 2023
9.65,-0.17,-1.73%,06 Jul 2023
9.82,-0.07,-0.71%,05 Jul 2023
9.89,0.10,1.02%,03 Jul 2023
9.79,0.02,0.20%,30 Jun 2023
9.77,-0.05,-0.51%,29 Jun 2023
9.82,-0.02,-0.20%,28 Jun 2023
9.84,0.07,0.72%,27 Jun 2023
9.77,-0.07,-0.71%,26 Jun 2023
9.84,-0.01,-0.10%,22 Jun 2023
9.85,-0.02,-0.20%,21 Jun 2023
9.87,-0.11,-1.10%,20 Jun 2023
9.98,0.01,0.10%,16 Jun 2023
9.97,0.05,0.50%,15 Jun 2023
9.92,0.04,0.40%,14 Jun 2023
9.88,0.04,0.41%,13 Jun 2023
9.84,0.07,0.72%,12 Jun 2023
9.77,0.01,0.10%,09 Jun 2023
9.76,0.03,0.31%,08 Jun 2023
9.73,-0.02,-0.21%,07 Jun 2023
9.75,0.07,0.72%,06 Jun 2023
9.68,0.02,0.21%,05 Jun 2023
9.66,0.14,1.47%,02 Jun 2023
9.52,0.05,0.53%,01 Jun 2023
9.47,-0.08,-0.84%,31 May 2023
9.55,0.00,0.00%,30 May 2023
9.55,0.06,0.63%,26 May 2023
9.49,-0.03,-0.32%,25 May 2023
9.52,-0.06,-0.63%,24 May 2023
9.58,-0.07,-0.73%,23 May 2023
9.65,0.03,0.31%,22 May 2023
9.62,-0.04,-0.41%,19 May 2023
9.66,0.00,0.00%,17 May 2023
9.66,-0.04,-0.41%,16 May 2023
9.7,0.09,0.94%,15 May 2023
9.61,-0.09,-0.93%,12 May 2023
9.7,0.00,0.00%,11 May 2023
9.7,-0.06,-0.61%,10 May 2023
9.76,0.02,0.21%,08 May 2023
9.74,0.05,0.52%,05 May 2023
9.69,0.05,0.52%,04 May 2023
9.64,0.00,0.00%,03 May 2023
9.64,-0.07,-0.72%,02 May 2023
9.71,0.02,0.21%,28 Apr 2023
9.69,0.07,0.73%,27 Apr 2023
9.62,0.02,0.21%,26 Apr 2023
9.6,-0.08,-0.83%,25 Apr 2023
9.68,-0.02,-0.21%,24 Apr 2023
9.7,-0.08,-0.82%,21 Apr 2023
9.78,-0.09,-0.91%,20 Apr 2023
9.87,-0.03,-0.30%,18 Apr 2023
9.9,0.03,0.30%,17 Apr 2023
9.87,0.00,0.00%,14 Apr 2023
9.87,0.06,0.61%,13 Apr 2023
9.81,-0.03,-0.30%,12 Apr 2023
9.84,0.06,0.61%,11 Apr 2023
9.78,0.00,0.00%,06 Apr 2023
9.78,-0.02,-0.20%,05 Apr 2023
9.8,-0.02,-0.20%,04 Apr 2023
9.82,0.02,0.20%,03 Apr 2023
9.8,0.00,0.00%,31 Mar 2023
9.8,0.08,0.82%,30 Mar 2023
9.72,0.07,0.73%,29 Mar 2023
9.65,0.09,0.94%,28 Mar 2023
9.56,-0.05,-0.52%,27 Mar 2023
9.61,-0.04,-0.41%,24 Mar 2023
9.65,0.11,1.15%,23 Mar 2023
9.54,0.03,0.32%,22 Mar 2023
9.51,0.07,0.74%,21 Mar 2023
9.44,-0.05,-0.53%,20 Mar 2023
9.49,0.02,0.21%,17 Mar 2023
9.47,0.02,0.21%,16 Mar 2023
9.45,-0.09,-0.94%,15 Mar 2023
9.54,-0.04,-0.42%,14 Mar 2023
9.58,0.06,0.63%,13 Mar 2023
9.52,-0.05,-0.52%,10 Mar 2023
9.57,-0.14,-1.44%,09 Mar 2023
9.71,-0.01,-0.10%,08 Mar 2023
9.72,-0.07,-0.72%,07 Mar 2023
9.79,0.04,0.41%,06 Mar 2023
9.75,0.08,0.83%,03 Mar 2023
9.67,0.01,0.10%,02 Mar 2023
9.66,0.10,1.05%,01 Mar 2023
9.56,-0.08,-0.83%,28 Feb 2023
9.64,0.03,0.31%,27 Feb 2023
9.61,-0.12,-1.23%,24 Feb 2023
9.73,0.08,0.83%,23 Feb 2023
9.65,-0.07,-0.72%,22 Feb 2023
9.72,-0.07,-0.72%,21 Feb 2023
9.79,-0.09,-0.91%,17 Feb 2023
9.88,0.00,0.00%,16 Feb 2023
9.88,-0.08,-0.80%,15 Feb 2023
9.96,-0.02,-0.20%,14 Feb 2023
9.98,0.04,0.40%,13 Feb 2023
9.94,-0.09,-0.90%,10 Feb 2023
10.03,0.01,0.10%,09 Feb 2023
10.02,0.00,0.00%,08 Feb 2023
10.02,0.00,0.00%,07 Feb 2023
10.02,-0.16,-1.57%,06 Feb 2023
10.18,-0.10,-0.97%,03 Feb 2023
10.28,0.03,0.29%,02 Feb 2023
10.25,0.11,1.08%,01 Feb 2023
10.14,-0.08,-0.78%,31 Jan 2023
10.22,-0.14,-1.35%,30 Jan 2023
10.36,-0.03,-0.29%,27 Jan 2023
10.39,0.09,0.87%,26 Jan 2023
10.3,0.01,0.10%,25 Jan 2023
10.29,0.02,0.19%,24 Jan 2023
10.27,0.05,0.49%,23 Jan 2023
10.22,0.11,1.09%,20 Jan 2023
10.11,0.05,0.50%,19 Jan 2023
10.06,0.02,0.20%,18 Jan 2023
10.04,-0.01,-0.10%,17 Jan 2023
10.05,0.07,0.70%,13 Jan 2023
9.98,0.07,0.71%,12 Jan 2023
9.91,0.07,0.71%,11 Jan 2023
9.84,0.01,0.10%,10 Jan 2023
9.83,0.12,1.24%,09 Jan 2023
9.71,0.12,1.25%,06 Jan 2023
9.59,0.01,0.10%,05 Jan 2023
9.58,0.17,1.81%,04 Jan 2023
9.41,0.05,0.53%,03 Jan 2023
9.36,-0.10,-1.06%,30 Dec 2022
9.46,0.05,0.53%,29 Dec 2022
9.41,-0.05,-0.53%,28 Dec 2022
9.46,0.03,0.32%,27 Dec 2022
9.43,-0.01,-0.11%,23 Dec 2022
9.44,-0.01,-0.11%,22 Dec 2022
9.45,0.05,0.53%,21 Dec 2022
9.4,-0.04,-0.42%,20 Dec 2022
9.44,-0.03,-0.32%,19 Dec 2022
9.47,0.00,0.00%,16 Dec 2022
9.47,-0.12,-1.25%,15 Dec 2022
9.59,0.04,0.42%,14 Dec 2022
9.55,0.03,0.32%,13 Dec 2022
9.52,-0.02,-0.21%,12 Dec 2022
9.54,-0.02,-0.21%,09 Dec 2022
9.56,0.07,0.74%,08 Dec 2022
9.49,-0.04,-0.42%,07 Dec 2022
9.53,-0.06,-0.63%,06 Dec 2022
9.59,-0.05,-0.52%,05 Dec 2022
9.64,0.04,0.42%,02 Dec 2022
9.6,0.03,0.31%,01 Dec 2022
9.57,0.14,1.48%,30 Nov 2022
9.43,0.18,1.95%,29 Nov 2022
9.25,-0.04,-0.43%,28 Nov 2022
9.29,0.04,0.43%,25 Nov 2022
9.25,0.05,0.54%,23 Nov 2022
9.2,0.05,0.55%,22 Nov 2022
9.15,-0.08,-0.87%,21 Nov 2022
9.23,-0.02,-0.22%,18 Nov 2022
9.25,-0.04,-0.43%,17 Nov 2022
9.29,-0.06,-0.64%,16 Nov 2022
9.35,0.18,1.96%,15 Nov 2022
9.17,0.00,0.00%,14 Nov 2022
9.17,0.20,2.23%,11 Nov 2022
8.97,0.16,1.82%,10 Nov 2022
8.81,-0.06,-0.68%,09 Nov 2022
8.87,0.05,0.57%,08 Nov 2022
8.82,0.07,0.80%,07 Nov 2022
8.75,0.20,2.34%,04 Nov 2022
8.55,-0.03,-0.35%,03 Nov 2022
8.58,0.08,0.94%,02 Nov 2022
8.5,-0.11,-1.28%,31 Oct 2022
8.61,-0.02,-0.23%,28 Oct 2022
8.63,0.05,0.58%,27 Oct 2022
8.58,0.06,0.70%,26 Oct 2022
8.52,0.06,0.71%,25 Oct 2022
8.46,-0.19,-2.20%,24 Oct 2022
8.65,0.02,0.23%,21 Oct 2022
8.63,0.01,0.12%,20 Oct 2022
8.62,-0.12,-1.37%,19 Oct 2022
8.74,0.02,0.23%,18 Oct 2022
8.72,0.11,1.28%,17 Oct 2022
8.61,-0.05,-0.58%,14 Oct 2022
8.66,0.00,0.00%,13 Oct 2022
